Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 10:30:04 EET,2023-07-26,10:30:04,Photo,15,11,2,0,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/780953857368719,"📢 Astăzi, 26 iulie, începând cu ora 13:00 la #goldfm vă dăm întâlnire în cadrul emisiunii CE-I ÎN GUŞA, ŞI-N CĂPUŞĂ! 🎉NE PUTEȚI URMĂRI LIVE PE PLATFORMA GOLD TV! BOGDAN COMARONI și CIPRIAN PURICE azi la GOLD FM Propaganda încălzirii globale / Demiterea lui Joe Biden De la 13.30 voi discuta cu Bogdan Comaroni despre încălzirea globală, ce e argumentat științific și ce e propagandă, respectiv despre motivele geoeconomice ce stau în spatele propagandei. De la 14.15 vom analiza cu Ciprian Purice procedura posibilei demiteri președintelui SUA Joe Biden, anunțată de către liderul republicanilor Kevin McCarthy, cauze, proceduri și consecințe. De la 13.00 la 15.00, la CE-I ÎN GUȘĂ, ȘI-N CĂPUȘĂ! Ca să fiți mai deștepți și azi, urmăriți GOLD FM pe 96,9 MHz în București și împrejurimi, iar în toată țara și diaspora, pe internet, la goldtv.ro, radiogoldfm.ro sau căutând GOLD FM LIVE!",https://www.facebook.com/photo.php?fbid=780953834035388&set=a.439547628176012&type=3,,,,,,,,15,-3.33
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90973,2023-07-26 15:08:23 EET,2023-07-26,15:08:23,Link,13,4,0,1,0,0,0,0,8,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/739141338222037,"Fostul șef al NATO, scenariu de război: Navele ucrainene ar putea fi protejate de NATO. România, implicată în plan",https://www.activenews.ro/opinii/Fostul-sef-al-NATO-scenariu-de-razboi-Navele-ucrainene-ar-putea-fi-protejate-de-NATO.-Romania-implicata-in-plan-183372,,,"Fostul șef al NATO, scenariu de război: Navele ucrainene ar putea fi protejate de NATO. România, implicată în plan","NATO sau o „coaliție de voluntari” condusă de SUA ar putea însoți navele cu cereale ucrainene în Marea Neagră afirmă fostul comandant suprem al forțelor NATO în Europa, amiralul James ...",,,,13,-2.69
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90973,2023-07-26 19:29:29 EET,2023-07-26,19:29:29,Link,12,4,1,2,0,0,0,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/739292398206931,26 iulie 1940: Premierul filo-german Ion Gigurtu vinde România Germaniei și pune pe tava Ungariei nordul Transilvaniei și pe a Bulgariei Cadrilaterul. Prof. Alesandru Duțu: Acum 83 de ani! Drama României!,https://www.activenews.ro/stiri/26-iulie-1940-Premierul-filo-german-Ion-Gigurtu-vinde-Romania-Germaniei-si-pune-pe-tava-Ungariei-nordul-Transilvaniei-si-pe-a-Bulgariei-Cadrilaterul.-Prof.-Alesandru-Dutu-Acum-83-de-ani-Drama-Romaniei-175311,,,26 iulie 1940: Premierul filo-german Ion Gigurtu vinde România Germaniei și pune pe tava Ungariei nordul Transilvaniei și pe a Bulgariei Cadrilaterul. Prof. Alesandru Duțu: Acum 83 de ani! Drama României!,"Fix o lună de la Ultimatumul Sovietic. 26 iulie 1940. Incredibil! Ion Gigurtu, prim-ministrul României, declară lui Hitler că „România este pregătită să facă concesii” și-l ...",,,,12,-2.92
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90973,2023-07-26 19:30:37 EET,2023-07-26,19:30:37,Link,10,9,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/739293071540197,Prof. Dr. Alesandru Duțu: 26 iulie 1941. Eliberarea Basarabiei și a nordului Bucovinei. Moment astral al neamului românesc,https://www.activenews.ro/stiri/Prof.-Dr.-Alesandru-Dutu-26-iulie-1941.-Eliberarea-Basarabiei-si-a-nordului-Bucovinei.-Moment-astral-al-neamului-romanesc-168244,,,Prof. Dr. Alesandru Duțu: 26 iulie 1941. Eliberarea Basarabiei și a nordului Bucovinei. Moment astral al neamului românesc,"Acum 82 de ani, la 26 iulie 1941, la fix un an și o lună de la Ultimatumul sovietic, trupe ale Armatei 4 române au pătruns în orașul Cetatea Albă, finalizându-se astfel campania eliberatoare ...",,,,10,-3.5
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90973,2023-07-26 15:08:33 EET,2023-07-26,15:08:33,Link,10,6,0,2,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/739141444888693,"110 copii au fost evacuați și transferați în toiul nopții, după incendiul de la Spitalul ""Nicolae Robănescu"", din Capitală",https://www.activenews.ro/stiri/110-copii-au-fost-evacuati-si-transferati-in-toiul-noptii-dupa-incendiul-de-la-Spitalul-Nicolae-Robanescu-din-Capitala-183373,,,"110 copii au fost evacuați și transferați în toiul nopții, după incendiul de la Spitalul ""Nicolae Robănescu"", din Capitală","Un transformator a explodat, marți seară, în curtea unui spital de copii din București, după care a izbucnit un incendiu, 110 copii au fost evacuați, iar la fața locului au intervenit zeci de ...",,,,10,-3.5
Sorin Rosca Stanescu,srstanescu,100044539801836,JOURNALIST,RO,"Jurnalist de investigatii extrem de incisiv, imi asum riscuri majore in lupta impotriva hotiei si ne",2012-11-01 10:27:57,76371,77294,2023-07-26 10:07:40 EET,2023-07-26,10:07:40,YouTube,10,8,0,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044539801836/posts/839449657549687,,https://youtu.be/_A4wlIpkLxw,https://www.youtube.com/watch?v=_A4wlIpkLxw,,Ordin de general,Ia pastila SRS,,,,10,-4.7
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 18:01:47 EET,2023-07-26,18:01:47,Photo,10,7,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692575679570612,,https://www.facebook.com/photo.php?fbid=692575656237281&set=a.647486434079537&type=3,,"Caracatiță cu legume la grătar, după o reÈetă ardelenească..",,,,,,10,-3
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 16:30:03 EET,2023-07-26,16:30:03,YouTube,9,9,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781180214012750,Planul mercenarilor Wagner ,https://youtu.be/CaMj3Qc8ELw,https://www.youtube.com/watch?v=CaMj3Qc8ELw,,Planul mercenarilor Wagner,Ia postila SRS,,,,9,-3.22
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 14:01:40 EET,2023-07-26,14:01:40,Link,9,9,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781090700688368,https://solidnews.ro/parteneri/2023/07/26/comedia-wagner-se-joaca-mai-departe/,https://solidnews.ro/parteneri/2023/07/26/comedia-wagner-se-joaca-mai-departe/,,,Comedia Wagner se joacă mai departe - Solid News,Autor: Sorin Roșca Stănescu A 11-a coloană de blindate de ultimă generație a ajuns în Belarus. Crește acolo concentrarea luptătorilor Wagner. În proximitatea graniței cu Polonia. relativ aproape de Kiev. Iar Vladimir Putin nu are nicio reacție specială. Și nici omologul său belarus. Cu...,,,,9,-4
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 13:14:27 EET,2023-07-26,13:14:27,Photo,9,8,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781059487358156,https://solidnews.ro/externe/2023/07/26/omul-negru-al-zilei-xi-jinping/:=:https://solidnews.ro/gold-fm/2023/07/26/omul-negru-al-zilei-xi-jinping/,https://www.facebook.com/photo.php?fbid=781059464024825&set=a.439547621509346&type=3,,MUL ZILE,,,,,,9,-5.56
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 12:45:03 EET,2023-07-26,12:45:03,YouTube,9,6,0,0,0,1,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781039204026851,Dispute pe F16 ,https://youtu.be/zRkYz8QmhcQ,https://www.youtube.com/watch?v=zRkYz8QmhcQ,,Dispute pe F16,Ia pastila SRS,,,,9,-3.33
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 09:46:37 EET,2023-07-26,09:46:37,Photo,9,7,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278510898101797,Singurul loc de refugiu în momentele grele era școala” spune Marcel. Află aici povestea lui Marcel: https://www.a7tv.ro/singurul-loc-de-refugiu-in-momentele-grele-era-scoala/ #povestwdeviață #abandon #școală #refugiu #bacalaureat #succes,https://www.facebook.com/photo.php?fbid=278510878101799&set=a.216153471004207&type=3,,,,,,,,9,-2.44
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 13:30:13 EET,2023-07-26,13:30:13,Photo,9,2,0,1,0,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692433379584842,,https://www.facebook.com/photo.php?fbid=692433359584844&set=a.647486434079537&type=3,,"Undeva, cineva, stă și se uită la postările tale cu fața asta...",,,,,,9,-3.33
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 15:45:49 EET,2023-07-26,15:45:49,Photo,8,7,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781155784015193,"📣 În cadrul editiei de astazi, Jessie va discuta cu Cristian și Clarissa Terran despre impactul ultimelor 5 luni din 2023 asupra oamenilor, din punct de vedere numerologic. 🎧Vă invităm să îi adresați specialistului nostru toate întrebările şi curiozitățile pe care le aveți! ✔Fiți alături de noi pentru cele mai frumoase emisiuni împreună cu invitați speciali!",https://www.facebook.com/photo.php?fbid=781155760681862&set=a.439547628176012&type=3,,"Golden Hour cu Jessie OLID RADIO 96,9FM Invitati: Cristian si Clarissa Terran Ora: 18:00 8 SOLID RADIO",,,,,,8,-6.25
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 14:30:04 EET,2023-07-26,14:30:04,YouTube,8,7,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781104417353663,Se prescriu sau nu mii de dosare? ,https://youtu.be/P6s4N62OMbE,https://www.youtube.com/watch?v=P6s4N62OMbE,,Se prescriu sau nu mii de dosare?,Ia pastila SRS,,,,8,-3.75
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 18:40:01 EET,2023-07-26,18:40:01,Link,8,2,1,0,0,0,0,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641807707927913,,https://www.national.ro/politica/de-la-nasa-ursula-inca-18-miliarde-de-euro-pentru-ucraina-romania-se-milogeste-pentru-18-miliarde-din-pnrr-799356.html,,,"De la nașa Ursula, încă 18 miliarde de euro pentru Ucraina. România se milogește pentru 1,8 miliarde din PNRR | Ziarul National","Președinta Comisiei Europene, Ursula von der Leyen, a anunțat cu extaz că sumele de bani pentru Ucraina în acest an au crescut cu aproape 7 miliarde de euro față de anul trecut. Până în prezent, Uniun",,,,8,-0.5
ActiveNews,activenewsro,100063785333040,NEWS_SITE,RO,Follow us on https://t.me/activenewsro. ActiveNews este un site de informații și știri necenzurat,2013-10-13 22:01:30,89801,90973,2023-07-26 15:07:15 EET,2023-07-26,15:07:15,Link,8,4,0,0,0,0,0,4,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063785333040/posts/739140131555491,"Incident șocant în județul Olt: Muncitor de 54 de ani, mort subit pe șantier: ”I s-a făcut rău și a căzut”",https://www.activenews.ro/stiri/Incident-socant-in-judetul-Olt-Muncitor-de-54-de-ani-mort-subit-pe-santier-I-s-a-facut-rau-si-a-cazut-183369,,,"Incident șocant în județul Olt: Muncitor de 54 de ani, mort subit pe șantier: ”I s-a făcut rău și a căzut”","O anchetă a fost deschisă de polițiștii din Olt după ce, luni, un muncitor, care lucra pe șantierul Stației de tratare a apei din satul Salcia al comunei Slătioara, a decedat. El era angajat ...",,,,8,-4.38
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 15:19:30 EET,2023-07-26,15:19:30,Link,7,5,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781138050683633,https://solidnews.ro/parteneri/2023/07/26/ovidiu-vanghele-asta-e-creatoru-sistemului-astuia-nemernic-lumpenu-asta-patibular/,https://solidnews.ro/parteneri/2023/07/26/ovidiu-vanghele-asta-e-creatoru-sistemului-astuia-nemernic-lumpenu-asta-patibular/,,,"Ovidiu Vanghele: „Ăsta e creatoru’ sistemului ăstuia nemernic, lumpenu’ ăsta patibular” - Solid News","Principalul vinovat și creatorul sistemului prin care bătrânii erau exploatați în „azilele groazei”, secretarul de stat Cristian Vasilcoiu, a rămas în funcție, avertizează jurnalistul Ovidiu Vanghele, cel care a realizat ancheta care a dus la demisia miniștrilor Marius Budăi și Gabri...",,,,7,-5
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 10:00:32 EET,2023-07-26,10:00:32,Link,7,7,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/780935920703846,https://solidnews.ro/parteneri/2023/07/26/gloria-lui-henry-kissinger-din-china-explicatii-simple/,https://solidnews.ro/parteneri/2023/07/26/gloria-lui-henry-kissinger-din-china-explicatii-simple/,,,Gloria lui Henry Kissinger din China – explicații simple - Solid News,"Autor: Marius Ghilezan Imaginea posturii lui Henry Kissinger, sprijinit de un bodyguard, primit cu onoruri de stat de către Xi Jinping, secretarul general al Partidului Chinez, sugerează subliminal slăbiciunea imperiului american față de China. Rânjetul lui Xi spune totul.Dar de ce americanii ...",,,,7,-5.14
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 14:31:46 EET,2023-07-26,14:31:46,Link,7,5,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641665411275476,,https://www.national.ro/editorial/razvan-ioan-boanchis/spitalele-noastre-si-graul-altora-799303.html,,,Spitalele noastre și grâul altora | Ziarul National,"1. A mai luat foc un spital. Chiar în București. 110 copii au fost evacuați. Vor mai arde spitale, vor mai arde. L-am auzit pe un nene spunând: ""de ce să mă duc la spital? Să bage ăștia în mine b",,,,7,-0.59
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 20:38:27 EET,2023-07-26,20:38:27,Link,6,4,0,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764937272302047,"""Iubirea e un nivel foarte înalt de conștiință, extrem de înalt. Aș spune că iubirea este Dumnezeu însuși."" ",https://oficialmedia.com/menis-yousry-daca-mama-este-afectata-de-relatia-cu-sotul-va-destabiliza-relatia-cu-copilul/,,,"Menis Yousry: Dacă mama este afectată de relația cu soțul, va destabiliza relația cu copilul - Oficial Media","Menis Yousry: Dacă mama este afectată de relația cu soțul, va destabiliza relația cu copilul Menis Yousry, terapeut, declarații din interviul realizat de Damian Draghici. Vezi și Prima parte: Dr. Menis Yousry: „Primii doi ani de viață sunt Menis Yousry: Dacă mama este afectată de relaț...",,,,6,-0.67
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 19:17:02 EET,2023-07-26,19:17:02,Link,6,3,2,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641828027925881,,https://www.national.ro/social/ansvsa-va-verifica-alimentele-importate-risc-de-contaminare-radioactiva-de-la-cernobil-799361.html,,,ANSVSA va verifica alimentele importate. Risc de contaminare radioactivă de la Cernobîl | Ziarul National,"Președintele ANSVSA a emis un Ordin pentru controlul gradului de contaminare radioactivă a produselor importate din zona Ucraina, considerate cu risc de la accidentul nuclear de la Cernobîl. Actul nor",,,,6,-0.62
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 16:01:40 EET,2023-07-26,16:01:40,Link,6,2,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692509159577264,România a cunoscut mai multe scandaluri de corupție care au zguduit lumea politică și au erodat încrederea instituțiile statului. #romaniainterbelica #afacereamalaxa,https://tinyurl.com/mvbrycm4,https://evenimentulistoric.ro/coruptia-din-interbelicul-romanesc-simptom-al-unui-stat-fragil.html,,"Corupția din interbelicul românesc, simptom al unui stat fragil","În perioada interbelică, România a cunoscut mai multe scandaluri de corupție care au zguduit lumea politică și au erodat încrederea instituțiile statului.",,,,6,-0.6
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,47173,67652,2023-07-26 18:31:38 EET,2023-07-26,18:31:38,Link,5,0,0,0,0,0,0,4,1,0,,-,0,0,0,N/A,https://www.facebook.com/100063623349419/posts/781256867338418,https://solidnews.ro/alte-stiri/2023/07/26/bomba-prefectura-ilfov-acopera-azilele-groazei-cum-functioneaza-in-continuare-caminele-inchise/,https://solidnews.ro/alte-stiri/2023/07/26/bomba-prefectura-ilfov-acopera-azilele-groazei-cum-functioneaza-in-continuare-caminele-inchise/,,,BOMBĂ: Prefectura Ilfov acoperă azilele groazei - cum funcționează în continuare căminele închise - Solid News,"Autor: Oana-Medeea Groza În emisiunea „Scamatoriile Iosefinei”, Iosefina Pascal a prezentat noi dezvăluiri în cazul azilelor groazei. Făcând investigații, jurnalista a aflat că, deși ANPC a închis un centru de vârstnici din Ilfov, din apropierea azilului lui Godei, acesta încă funcț...",,,,5,-7
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 18:11:02 EET,2023-07-26,18:11:02,Link,5,5,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641791637929520,,https://www.national.ro/social/documentar-exploziv-oamenii-de-stiinta-arunca-in-aer-inselaciunea-incalzirii-globale-799354.html,,,Documentar exploziv. Oamenii de știință aruncă în aer înșelăciunea încălzirii globale | Ziarul National,"Încălzirea globală este doar o agendă politică, devenind o religie de la care nu te poți abate. Un documentar exploziv, realizat cu ajutorul unor reputați cercetători și oameni de știință de talie mon",,,,5,-0.69
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 17:30:02 EET,2023-07-26,17:30:02,Link,5,2,1,0,0,0,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641766154598735,,https://bityl.co/K5kF,https://www.national.ro/social/fabrici-la-pamant-ecologistii-vor-dezindustrializarea-europei-799328.html,,Fabrici la pământ. Ecologiștii vor dezindustrializarea Europei | Ziarul National,Aproape că nu trece o zi fără ca activiștii ecologiști să nu avertizeze despre apocalipsa climatică provocată în special de marile combinate industriale de pe tot cuprinsul Europei. Și le vor dezafect,,,,5,-0.69
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 12:03:04 EET,2023-07-26,12:03:04,Link,5,2,0,0,0,1,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641596117949072,,https://www.national.ro/news/drama-in-dolj-doi-soti-au-murit-dupa-ce-au-dat-cu-insecticid-in-dormitor-799285.html,,,Dramă în Dolj! Doi soți au murit după ce au dat cu insecticid în dormitor | Ziarul National,"Tragedie într-o familie din judeţul Dolj. Doi soţi au murit în casa lor, intoxicați cu un spray pentru insecte. Două persoane, un bărbat de 63 de ani şi soţia acestuia, de 57 de ani, ambele din comuna",,,,5,-0.71
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 10:37:13 EET,2023-07-26,10:37:13,Link,5,1,1,0,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641564054618945,,https://www.national.ro/social/se-ieftineste-mancarea-in-romania-alimentele-care-vor-costa-mai-putin-de-la-1-august-2023-799280.html,,,Se ieftineşte mâncarea în România. Alimentele care vor costa mai puţin de la 1 august 2023 | Ziarul National,"Veşti bune pentru românii care îşi cumpără mâncarea din supermarket. Diverse alimente se ieftinesc în Lidl, Kaufland și alte magazine. Anunțul oficial a fost făcut, măsura se va aplica de la data de 1",,,,5,-0.71
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 15:01:03 EET,2023-07-26,15:01:03,Link,5,0,0,4,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692476552913858,Politică sau securitate? Ce se întâmplă cu procesul de intrare al României în Schenghen. #RomaniasSchenghen #aderareaRomanieilaSchenghen,https://tinyurl.com/2uxfnvf6,https://www.infofinanciar.ro/austria-ne-da-peste-nas-inca-nu-suntem-primiti-in-schengen-este-dreptul-nostru.html,,Austria ne dă peste nas! Încă nu suntem primiți în Schengen: „Este dreptul nostru”,"Oficialii de la Viena se pare că se țin tare în ceea ce privește aprobarea aderării României la spațiul economic Schengen. În cadrul unui interviu pentru publicația austriacă Taz.de, mai mulți reprezentanți ai Guvernului au specificat faptul că problema migrației încă reprezintă o c...",,,,5,-0.67
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 21:18:01 EET,2023-07-26,21:18:01,YouTube,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278765154743038,Acum pe A7TV emisiunea ȘTIREA CEA BUNĂ cu SANDA LADOȘI. Ne găsești LIVE pe YouTube și pe toate rețelele de cablu din România poziția 47 DIGI/RDS-RCS. #SandaLadoși #CornelDărvășan #ȘtireaCeaBună #A7TV,https://www.youtube.com/watch?v=JYVgM34KI6c,,,LIVE A7TV,LIVE A7TV,,,,4,-0.69
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 17:10:05 EET,2023-07-26,17:10:05,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641754054599945,,https://www.national.ro/politica/un-razboi-imposibil-de-castigat-au-stiut-americanii-ca-ofensiva-ucrainei-poate-esua-799312.html,,,"Un război ""imposibil de câștigat"". Au știut americanii că ofensiva Ucrainei poate eșua? | Ziarul National","Potrivit unui nou raport din The Wall Street Journal, SUA știau că forțele ucrainene nu aveau pregătirea și armele necesare pentru a reuși în contraofensiva lor, dar acest lucru nu a împiedicat campan",,,,4,-0.75
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 16:40:03 EET,2023-07-26,16:40:03,Link,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641737431268274,,https://bityl.co/K5ji,https://www.national.ro/economie/se-poate-adauga-un-t-la-brics-799311.html,,Se poate adăuga un T la BRICS? | Ziarul National,"Toți ochii lumii sunt ațintiți asupra summitului liderilor BRICS de la Johannesburg, Africa de Sud, care va avea loc în perioada 22-24 august. Acolo se vor întâlni noii pionieri ai ordinii globale mul",,,,4,-0.75
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 16:18:02 EET,2023-07-26,16:18:02,Link,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641724327936251,,https://www.national.ro/diverse/legendarul-911-singurul-porsche-care-scapa-de-electrificare-799310.html,,,"Legendarul 911, singurul Porsche care scapă de electrificare | Ziarul National","Porsche are o strategie de electrificare treptată a gamei sale, astfel încât mașinile electrice să reprezinte 80% din vânzări până în 2030. Cu toate acestea, compania din Stuttgart va păstra emblemati",,,,4,-0.75
